,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:06:00,19.666666666666668,7.711111111111111,15.755555555555556,9.333333333333334,1.0666666666666667,2.8,-1.2,3.511111111111111,-3.577777777777778,-5.844444444444444,-9.0,-11.311111111111112
2020-09-23 16:07:00,19.822222222222223,7.844444444444444,16.022222222222222,9.377777777777778,1.0666666666666667,2.7555555555555555,-1.3555555555555556,3.577777777777778,-3.533333333333333,-5.777777777777778,-9.088888888888889,-11.377777777777778
2020-09-23 16:08:00,19.977777777777778,7.977777777777778,16.266666666666666,9.422222222222222,1.0666666666666667,2.7333333333333334,-1.5555555555555556,3.6666666666666665,-3.466666666666667,-5.711111111111111,-9.177777777777777,-11.444444444444445
2020-09-23 16:09:00,20.08888888888889,8.066666666666666,16.466666666666665,9.444444444444445,1.1111111111111112,2.7333333333333334,-1.7333333333333334,3.8,-3.4,-5.622222222222222,-9.266666666666667,-11.466666666666667
2020-09-23 16:10:00,20.177777777777777,8.177777777777777,16.644444444444446,9.488888888888889,1.2,2.688888888888889,-1.9111111111111112,3.977777777777778,-3.3333333333333335,-5.555555555555555,-9.333333333333334,-11.511111111111111
2020-09-23 16:11:00,20.288888888888888,8.266666666666667,16.8,9.511111111111111,1.288888888888889,2.6444444444444444,-2.088888888888889,4.133333333333334,-3.2666666666666666,-5.488888888888889,-9.422222222222222,-11.577777777777778
2020-09-23 16:12:00,20.444444444444443,8.311111111111112,16.955555555555556,9.511111111111111,1.3777777777777778,2.6222222222222222,-2.2444444444444445,4.288888888888889,-3.2,-5.4,-9.511111111111111,-11.688888888888888
2020-09-23 16:13:00,20.6,8.333333333333334,17.11111111111111,9.533333333333333,1.4222222222222223,2.6222222222222222,-2.4444444444444446,4.444444444444445,-3.1555555555555554,-5.266666666666667,-9.577777777777778,-11.8
2020-09-23 16:14:00,20.755555555555556,8.333333333333334,17.244444444444444,9.511111111111111,1.4666666666666666,2.6666666666666665,-2.6222222222222222,4.6,-3.1333333333333333,-5.088888888888889,-9.6,-11.88888888888889
2020-09-23 16:15:00,20.866666666666667,8.311111111111112,17.355555555555554,9.444444444444445,1.511111111111111,2.7111111111111112,-2.8,4.711111111111111,-3.1333333333333333,-4.933333333333334,-9.666666666666666,-12.0
2020-09-23 16:16:00,20.955555555555556,8.266666666666667,17.488888888888887,9.355555555555556,1.5555555555555556,2.7333333333333334,-2.977777777777778,4.822222222222222,-3.1555555555555554,-4.8,-9.733333333333333,-12.088888888888889
2020-09-23 16:17:00,21.08888888888889,8.244444444444444,17.622222222222224,9.266666666666667,1.6,2.7333333333333334,-3.111111111111111,4.977777777777778,-3.1555555555555554,-4.688888888888889,-9.8,-12.2
2020-09-23 16:18:00,21.244444444444444,8.222222222222221,17.755555555555556,9.155555555555555,1.6444444444444444,2.7333333333333334,-3.2444444444444445,5.088888888888889,-3.1555555555555554,-4.6,-9.88888888888889,-12.28888888888889
2020-09-23 16:19:00,21.355555555555554,8.244444444444444,17.88888888888889,9.044444444444444,1.6888888888888889,2.688888888888889,-3.3555555555555556,5.177777777777778,-3.1555555555555554,-4.533333333333333,-9.977777777777778,-12.422222222222222
2020-09-23 16:20:00,21.488888888888887,8.222222222222221,18.066666666666666,8.955555555555556,1.6888888888888889,2.6444444444444444,-3.466666666666667,5.288888888888889,-3.1555555555555554,-4.4222222222222225,-10.088888888888889,-12.511111111111111
2020-09-23 16:21:00,21.6,8.222222222222221,18.266666666666666,8.911111111111111,1.6666666666666667,2.6,-3.533333333333333,5.4,-3.1555555555555554,-4.288888888888889,-10.2,-12.577777777777778
2020-09-23 16:22:00,21.711111111111112,8.177777777777777,18.444444444444443,8.822222222222223,1.6,2.5555555555555554,-3.6222222222222222,5.511111111111111,-3.1333333333333333,-4.111111111111111,-10.355555555555556,-12.6
2020-09-23 16:23:00,21.844444444444445,8.155555555555555,18.622222222222224,8.733333333333333,1.5555555555555556,2.488888888888889,-3.7111111111111112,5.644444444444445,-3.111111111111111,-3.933333333333333,-10.511111111111111,-12.6
2020-09-23 16:24:00,21.977777777777778,8.11111111111111,18.822222222222223,8.666666666666666,1.4666666666666666,2.4,-3.8,5.7555555555555555,-3.111111111111111,-3.8,-10.644444444444444,-12.577777777777778
2020-09-23 16:25:00,22.133333333333333,8.088888888888889,19.0,8.6,1.3777777777777778,2.311111111111111,-3.8444444444444446,5.866666666666666,-3.088888888888889,-3.6444444444444444,-10.733333333333333,-12.555555555555555
2020-09-23 16:26:00,22.288888888888888,8.088888888888889,19.177777777777777,8.488888888888889,1.3111111111111111,2.2444444444444445,-3.8666666666666667,5.977777777777778,-3.088888888888889,-3.511111111111111,-10.822222222222223,-12.533333333333333
2020-09-23 16:27:00,22.42222222222222,8.066666666666666,19.4,8.4,1.2,2.1555555555555554,-3.911111111111111,6.088888888888889,-3.088888888888889,-3.3777777777777778,-10.933333333333334,-12.511111111111111
2020-09-23 16:28:00,22.57777777777778,8.044444444444444,19.57777777777778,8.333333333333334,1.1111111111111112,2.0444444444444443,-3.933333333333333,6.2,-3.1333333333333333,-3.2222222222222223,-11.0,-12.488888888888889
2020-09-23 16:29:00,22.755555555555556,8.0,19.711111111111112,8.266666666666667,1.0444444444444445,1.9777777777777779,-3.9555555555555557,6.288888888888889,-3.1555555555555554,-3.022222222222222,-11.11111111111111,-12.511111111111111
2020-09-23 16:30:00,22.88888888888889,7.977777777777778,19.822222222222223,8.222222222222221,0.9777777777777777,1.9111111111111112,-3.977777777777778,6.377777777777778,-3.1777777777777776,-2.7777777777777777,-11.222222222222221,-12.555555555555555
2020-09-23 16:31:00,22.977777777777778,8.0,19.933333333333334,8.2,0.9333333333333333,1.8444444444444446,-3.977777777777778,6.488888888888889,-3.2222222222222223,-2.577777777777778,-11.311111111111112,-12.577777777777778
2020-09-23 16:32:00,23.022222222222222,8.044444444444444,20.066666666666666,8.177777777777777,0.8888888888888888,1.8222222222222222,-3.9555555555555557,6.6,-3.2888888888888888,-2.3777777777777778,-11.422222222222222,-12.622222222222222
2020-09-23 16:33:00,23.066666666666666,8.044444444444444,20.177777777777777,8.155555555555555,0.8888888888888888,1.8444444444444446,-3.977777777777778,6.7555555555555555,-3.3555555555555556,-2.1333333333333333,-11.533333333333333,-12.622222222222222
2020-09-23 16:34:00,23.066666666666666,8.022222222222222,20.288888888888888,8.088888888888889,0.8666666666666667,1.8666666666666667,-4.022222222222222,6.888888888888889,-3.4444444444444446,-1.8666666666666667,-11.644444444444444,-12.577777777777778
2020-09-23 16:35:00,23.11111111111111,8.022222222222222,20.4,8.022222222222222,0.8,1.8666666666666667,-4.088888888888889,6.977777777777778,-3.5555555555555554,-1.6,-11.8,-12.533333333333333
2020-09-23 16:36:00,23.155555555555555,7.977777777777778,20.488888888888887,7.955555555555556,0.7333333333333333,1.8222222222222222,-4.177777777777778,7.066666666666666,-3.6666666666666665,-1.3111111111111111,-11.955555555555556,-12.466666666666667
2020-09-23 16:37:00,23.22222222222222,7.911111111111111,20.57777777777778,7.888888888888889,0.6888888888888889,1.7777777777777777,-4.288888888888889,7.155555555555556,-3.7555555555555555,-1.0,-12.11111111111111,-12.4
2020-09-23 16:38:00,23.288888888888888,7.8,20.666666666666668,7.844444444444444,0.6222222222222222,1.711111111111111,-4.377777777777778,7.266666666666667,-3.8666666666666667,-0.7333333333333333,-12.222222222222221,-12.333333333333334
2020-09-23 16:39:00,23.333333333333332,7.733333333333333,20.755555555555556,7.8,0.5555555555555556,1.6222222222222222,-4.466666666666667,7.355555555555555,-3.977777777777778,-0.4888888888888889,-12.28888888888889,-12.222222222222221
2020-09-23 16:40:00,23.377777777777776,7.644444444444445,20.822222222222223,7.733333333333333,0.5333333333333333,1.5777777777777777,-4.555555555555555,7.4222222222222225,-4.066666666666666,-0.24444444444444444,-12.355555555555556,-12.088888888888889
2020-09-23 16:41:00,23.4,7.555555555555555,20.844444444444445,7.622222222222222,0.4888888888888889,1.5777777777777777,-4.6,7.466666666666667,-4.111111111111111,0.0,-12.4,-11.933333333333334
2020-09-23 16:42:00,23.42222222222222,7.466666666666667,20.844444444444445,7.555555555555555,0.4,1.5555555555555556,-4.688888888888889,7.511111111111111,-4.155555555555556,0.26666666666666666,-12.466666666666667,-11.777777777777779
2020-09-23 16:43:00,23.42222222222222,7.377777777777778,20.822222222222223,7.466666666666667,0.3333333333333333,1.5555555555555556,-4.7555555555555555,7.511111111111111,-4.2,0.5555555555555556,-12.533333333333333,-11.622222222222222
2020-09-23 16:44:00,23.444444444444443,7.288888888888889,20.755555555555556,7.4222222222222225,0.28888888888888886,1.5333333333333334,-4.8,7.533333333333333,-4.266666666666667,0.8444444444444444,-12.622222222222222,-11.466666666666667
2020-09-23 16:45:00,23.444444444444443,7.155555555555556,20.68888888888889,7.377777777777778,0.24444444444444444,1.511111111111111,-4.888888888888889,7.533333333333333,-4.311111111111111,1.1333333333333333,-12.71111111111111,-11.311111111111112
2020-09-23 16:46:00,23.444444444444443,7.0,20.6,7.311111111111111,0.2,1.488888888888889,-5.0,7.555555555555555,-4.311111111111111,1.4,-12.755555555555556,-11.2
2020-09-23 16:47:00,23.42222222222222,6.822222222222222,20.511111111111113,7.222222222222222,0.2,1.511111111111111,-5.088888888888889,7.5777777777777775,-4.355555555555555,1.6666666666666667,-12.8,-11.066666666666666
2020-09-23 16:48:00,23.355555555555554,6.666666666666667,20.466666666666665,7.133333333333334,0.17777777777777778,1.5333333333333334,-5.155555555555556,7.622222222222222,-4.4222222222222225,1.9555555555555555,-12.844444444444445,-10.933333333333334
2020-09-23 16:49:00,23.244444444444444,6.488888888888889,20.444444444444443,7.022222222222222,0.2,1.511111111111111,-5.2,7.666666666666667,-4.466666666666667,2.2222222222222223,-12.933333333333334,-10.822222222222223
2020-09-23 16:50:00,23.133333333333333,6.311111111111111,20.377777777777776,6.866666666666666,0.17777777777777778,1.4444444444444444,-5.2444444444444445,7.688888888888889,-4.488888888888889,2.511111111111111,-13.022222222222222,-10.733333333333333
2020-09-23 16:51:00,23.0,6.111111111111111,20.288888888888888,6.7555555555555555,0.17777777777777778,1.3777777777777778,-5.2444444444444445,7.666666666666667,-4.555555555555555,2.8,-13.11111111111111,-10.644444444444444
2020-09-23 16:52:00,22.88888888888889,5.888888888888889,20.244444444444444,6.688888888888889,0.13333333333333333,1.3111111111111111,-5.2444444444444445,7.622222222222222,-4.622222222222222,3.0444444444444443,-13.177777777777777,-10.533333333333333
2020-09-23 16:53:00,22.755555555555556,5.666666666666667,20.177777777777777,6.622222222222222,0.08888888888888889,1.2444444444444445,-5.2444444444444445,7.533333333333333,-4.688888888888889,3.2444444444444445,-13.222222222222221,-10.377777777777778
2020-09-23 16:54:00,22.666666666666668,5.488888888888889,20.155555555555555,6.5777777777777775,0.022222222222222223,1.1555555555555554,-5.266666666666667,7.4,-4.8,3.4444444444444446,-13.222222222222221,-10.266666666666667
2020-09-23 16:55:00,22.555555555555557,5.288888888888889,20.155555555555555,6.555555555555555,-0.08888888888888889,1.0666666666666667,-5.266666666666667,7.266666666666667,-4.911111111111111,3.6666666666666665,-13.222222222222221,-10.11111111111111
2020-09-23 16:56:00,22.42222222222222,5.088888888888889,20.133333333333333,6.5777777777777775,-0.17777777777777778,0.9555555555555556,-5.266666666666667,7.133333333333334,-5.066666666666666,3.8666666666666667,-13.2,-9.977777777777778
2020-09-23 16:57:00,22.244444444444444,4.888888888888889,20.11111111111111,6.6,-0.28888888888888886,0.8,-5.311111111111111,6.977777777777778,-5.177777777777778,4.066666666666666,-13.177777777777777,-9.822222222222223
2020-09-23 16:58:00,22.066666666666666,4.711111111111111,20.11111111111111,6.6,-0.35555555555555557,0.6444444444444445,-5.333333333333333,6.822222222222222,-5.266666666666667,4.222222222222222,-13.2,-9.644444444444444
2020-09-23 16:59:00,21.91111111111111,4.555555555555555,20.08888888888889,6.622222222222222,-0.4444444444444444,0.4888888888888889,-5.355555555555555,6.622222222222222,-5.333333333333333,4.333333333333333,-13.266666666666667,-9.444444444444445
2020-09-23 17:00:00,21.77777777777778,4.377777777777778,20.044444444444444,6.644444444444445,-0.5555555555555556,0.3333333333333333,-5.333333333333333,6.444444444444445,-5.4222222222222225,4.466666666666667,-13.311111111111112,-9.244444444444444
2020-09-23 17:01:00,21.622222222222224,4.222222222222222,20.0,6.711111111111111,-0.6444444444444445,0.17777777777777778,-5.288888888888889,6.222222222222222,-5.488888888888889,4.622222222222222,-13.311111111111112,-9.088888888888889
2020-09-23 17:02:00,21.444444444444443,4.066666666666666,20.0,6.8,-0.6888888888888889,0.044444444444444446,-5.288888888888889,6.0,-5.5777777777777775,4.777777777777778,-13.266666666666667,-8.933333333333334
2020-09-23 17:03:00,21.288888888888888,3.888888888888889,19.977777777777778,6.866666666666666,-0.7111111111111111,-0.08888888888888889,-5.266666666666667,5.777777777777778,-5.688888888888889,4.955555555555556,-13.2,-8.777777777777779
2020-09-23 17:04:00,21.133333333333333,3.688888888888889,19.955555555555556,6.955555555555556,-0.7555555555555555,-0.17777777777777778,-5.2444444444444445,5.5777777777777775,-5.8,5.133333333333334,-13.155555555555555,-8.622222222222222
2020-09-23 17:05:00,21.0,3.511111111111111,19.933333333333334,7.044444444444444,-0.7555555555555555,-0.3111111111111111,-5.2444444444444445,5.4,-5.888888888888889,5.311111111111111,-13.11111111111111,-8.488888888888889
2020-09-23 17:06:00,20.88888888888889,3.2888888888888888,19.866666666666667,7.133333333333334,-0.7111111111111111,-0.4444444444444444,-5.288888888888889,5.177777777777778,-6.022222222222222,5.444444444444445,-13.066666666666666,-8.377777777777778
2020-09-23 17:07:00,20.77777777777778,3.066666666666667,19.822222222222223,7.2444444444444445,-0.6666666666666666,-0.5555555555555556,-5.333333333333333,4.933333333333334,-6.177777777777778,5.555555555555555,-12.977777777777778,-8.28888888888889
2020-09-23 17:08:00,20.666666666666668,2.8444444444444446,19.8,7.377777777777778,-0.6,-0.6444444444444445,-5.355555555555555,4.711111111111111,-6.355555555555555,5.666666666666667,-12.88888888888889,-8.2
2020-09-23 17:09:00,20.57777777777778,2.6444444444444444,19.77777777777778,7.511111111111111,-0.5111111111111111,-0.7333333333333333,-5.377777777777778,4.488888888888889,-6.533333333333333,5.777777777777778,-12.822222222222223,-8.11111111111111
2020-09-23 17:10:00,20.466666666666665,2.466666666666667,19.755555555555556,7.688888888888889,-0.4222222222222222,-0.8,-5.4222222222222225,4.2444444444444445,-6.733333333333333,5.866666666666666,-12.755555555555556,-8.022222222222222
2020-09-23 17:11:00,20.333333333333332,2.2666666666666666,19.755555555555556,7.888888888888889,-0.3111111111111111,-0.8444444444444444,-5.488888888888889,4.022222222222222,-6.911111111111111,5.955555555555556,-12.688888888888888,-7.888888888888889
2020-09-23 17:12:00,20.2,2.111111111111111,19.733333333333334,8.044444444444444,-0.17777777777777778,-0.8666666666666667,-5.555555555555555,3.8444444444444446,-7.088888888888889,6.044444444444444,-12.577777777777778,-7.7555555555555555
2020-09-23 17:13:00,20.066666666666666,1.9333333333333333,19.711111111111112,8.155555555555555,-0.06666666666666667,-0.8666666666666667,-5.644444444444445,3.6666666666666665,-7.2444444444444445,6.133333333333334,-12.511111111111111,-7.622222222222222
2020-09-23 17:14:00,19.91111111111111,1.8,19.733333333333334,8.222222222222221,0.044444444444444446,-0.9111111111111111,-5.7555555555555555,3.488888888888889,-7.444444444444445,6.222222222222222,-12.444444444444445,-7.488888888888889
2020-09-23 17:15:00,19.77777777777778,1.6888888888888889,19.77777777777778,8.311111111111112,0.13333333333333333,-0.9777777777777777,-5.844444444444444,3.311111111111111,-7.688888888888889,6.311111111111111,-12.4,-7.377777777777778
2020-09-23 17:16:00,19.666666666666668,1.5777777777777777,19.77777777777778,8.4,0.24444444444444444,-1.0888888888888888,-5.977777777777778,3.1333333333333333,-7.911111111111111,6.4,-12.377777777777778,-7.2444444444444445
2020-09-23 17:17:00,19.57777777777778,1.4444444444444444,19.8,8.511111111111111,0.3333333333333333,-1.2,-6.133333333333334,3.0,-8.11111111111111,6.488888888888889,-12.377777777777778,-7.066666666666666
2020-09-23 17:18:00,19.533333333333335,1.3333333333333333,19.844444444444445,8.622222222222222,0.4,-1.3333333333333333,-6.288888888888889,2.8666666666666667,-8.311111111111112,6.533333333333333,-12.377777777777778,-6.888888888888889
2020-09-23 17:19:00,19.533333333333335,1.2444444444444445,19.866666666666667,8.777777777777779,0.4666666666666667,-1.4444444444444444,-6.4,2.7555555555555555,-8.488888888888889,6.6,-12.422222222222222,-6.7555555555555555
2020-09-23 17:20:00,19.488888888888887,1.1555555555555554,19.866666666666667,8.977777777777778,0.5777777777777777,-1.5333333333333334,-6.511111111111111,2.6666666666666665,-8.666666666666666,6.666666666666667,-12.444444444444445,-6.6
2020-09-23 17:21:00,19.466666666666665,1.1111111111111112,19.866666666666667,9.155555555555555,0.6888888888888889,-1.5777777777777777,-6.622222222222222,2.577777777777778,-8.822222222222223,6.733333333333333,-12.466666666666667,-6.466666666666667
2020-09-23 17:22:00,19.42222222222222,1.0666666666666667,19.844444444444445,9.377777777777778,0.8222222222222222,-1.6444444444444444,-6.688888888888889,2.488888888888889,-8.955555555555556,6.777777777777778,-12.466666666666667,-6.333333333333333
2020-09-23 17:23:00,19.377777777777776,1.0444444444444445,19.866666666666667,9.577777777777778,0.9777777777777777,-1.6888888888888889,-6.777777777777778,2.3777777777777778,-9.066666666666666,6.844444444444444,-12.488888888888889,-6.222222222222222
2020-09-23 17:24:00,19.31111111111111,1.0222222222222221,19.844444444444445,9.777777777777779,1.1555555555555554,-1.711111111111111,-6.866666666666666,2.2888888888888888,-9.177777777777777,6.888888888888889,-12.533333333333333,-6.111111111111111
2020-09-23 17:25:00,19.22222222222222,1.0222222222222221,19.844444444444445,10.022222222222222,1.3333333333333333,-1.7333333333333334,-6.955555555555556,2.2,-9.311111111111112,6.911111111111111,-12.577777777777778,-6.022222222222222
2020-09-23 17:26:00,19.155555555555555,1.0222222222222221,19.866666666666667,10.266666666666667,1.511111111111111,-1.7555555555555555,-7.044444444444444,2.1555555555555554,-9.466666666666667,6.955555555555556,-12.644444444444444,-5.955555555555556
2020-09-23 17:27:00,19.066666666666666,1.0222222222222221,19.88888888888889,10.511111111111111,1.6888888888888889,-1.7777777777777777,-7.133333333333334,2.111111111111111,-9.6,7.0,-12.71111111111111,-5.888888888888889
2020-09-23 17:28:00,19.0,0.9777777777777777,19.88888888888889,10.755555555555556,1.8888888888888888,-1.8444444444444446,-7.2,2.066666666666667,-9.733333333333333,7.044444444444444,-12.777777777777779,-5.866666666666666
2020-09-23 17:29:00,18.91111111111111,0.9111111111111111,19.933333333333334,11.0,2.066666666666667,-1.9111111111111112,-7.2444444444444445,2.0,-9.844444444444445,7.066666666666666,-12.844444444444445,-5.822222222222222
2020-09-23 17:30:00,18.844444444444445,0.8444444444444444,20.0,11.2,2.2222222222222223,-1.9333333333333333,-7.266666666666667,1.9555555555555555,-9.977777777777778,7.066666666666666,-12.933333333333334,-5.777777777777778
2020-09-23 17:31:00,18.77777777777778,0.7777777777777778,20.08888888888889,11.4,2.3555555555555556,-1.9333333333333333,-7.288888888888889,1.9333333333333333,-10.11111111111111,7.066666666666666,-13.066666666666666,-5.688888888888889
2020-09-23 17:32:00,18.733333333333334,0.7111111111111111,20.177777777777777,11.622222222222222,2.466666666666667,-1.9555555555555555,-7.288888888888889,1.8888888888888888,-10.244444444444444,7.066666666666666,-13.177777777777777,-5.622222222222222
2020-09-23 17:33:00,18.733333333333334,0.6444444444444445,20.266666666666666,11.822222222222223,2.577777777777778,-1.9333333333333333,-7.266666666666667,1.8666666666666667,-10.4,7.066666666666666,-13.28888888888889,-5.511111111111111
2020-09-23 17:34:00,18.77777777777778,0.6222222222222222,20.333333333333332,12.066666666666666,2.6666666666666665,-1.8888888888888888,-7.288888888888889,1.8666666666666667,-10.555555555555555,7.044444444444444,-13.355555555555556,-5.4
2020-09-23 17:35:00,18.8,0.6222222222222222,20.42222222222222,12.355555555555556,2.7555555555555555,-1.8,-7.311111111111111,1.9111111111111112,-10.71111111111111,7.022222222222222,-13.422222222222222,-5.311111111111111
2020-09-23 17:36:00,18.822222222222223,0.6444444444444445,20.511111111111113,12.6,2.8444444444444446,-1.6888888888888889,-7.355555555555555,1.9777777777777779,-10.866666666666667,6.977777777777778,-13.466666666666667,-5.266666666666667
2020-09-23 17:37:00,18.8,0.6666666666666666,20.6,12.844444444444445,2.977777777777778,-1.5555555555555556,-7.4222222222222225,2.066666666666667,-11.044444444444444,6.955555555555556,-13.533333333333333,-5.222222222222222
2020-09-23 17:38:00,18.77777777777778,0.6888888888888889,20.68888888888889,13.088888888888889,3.111111111111111,-1.4666666666666666,-7.444444444444445,2.1777777777777776,-11.2,6.977777777777778,-13.6,-5.177777777777778
2020-09-23 17:39:00,18.711111111111112,0.6888888888888889,20.755555555555556,13.28888888888889,3.2444444444444445,-1.3555555555555556,-7.444444444444445,2.311111111111111,-11.311111111111112,6.977777777777778,-13.688888888888888,-5.088888888888889
2020-09-23 17:40:00,18.644444444444446,0.7111111111111111,20.77777777777778,13.466666666666667,3.422222222222222,-1.2,-7.466666666666667,2.4,-11.4,6.977777777777778,-13.8,-5.0
2020-09-23 17:41:00,18.6,0.7111111111111111,20.822222222222223,13.644444444444444,3.6,-1.0222222222222221,-7.511111111111111,2.533333333333333,-11.466666666666667,6.977777777777778,-13.933333333333334,-4.888888888888889
2020-09-23 17:42:00,18.6,0.7333333333333333,20.866666666666667,13.844444444444445,3.7777777777777777,-0.8444444444444444,-7.533333333333333,2.688888888888889,-11.577777777777778,6.955555555555556,-14.022222222222222,-4.8
2020-09-23 17:43:00,18.622222222222224,0.7555555555555555,20.91111111111111,14.088888888888889,3.933333333333333,-0.6444444444444445,-7.533333333333333,2.8666666666666667,-11.666666666666666,6.955555555555556,-14.066666666666666,-4.688888888888889
2020-09-23 17:44:00,18.666666666666668,0.7555555555555555,20.955555555555556,14.311111111111112,4.088888888888889,-0.4888888888888889,-7.555555555555555,3.066666666666667,-11.777777777777779,6.977777777777778,-14.088888888888889,-4.5777777777777775
2020-09-23 17:45:00,18.733333333333334,0.8,21.044444444444444,14.533333333333333,4.288888888888889,-0.3333333333333333,-7.6,3.2888888888888888,-11.866666666666667,7.022222222222222,-14.11111111111111,-4.444444444444445
2020-09-23 17:46:00,18.822222222222223,0.8444444444444444,21.133333333333333,14.733333333333333,4.444444444444445,-0.2,-7.666666666666667,3.533333333333333,-11.955555555555556,7.066666666666666,-14.177777777777777,-4.311111111111111
2020-09-23 17:47:00,18.933333333333334,0.8666666666666667,21.177777777777777,14.955555555555556,4.6,-0.044444444444444446,-7.711111111111111,3.7333333333333334,-12.044444444444444,7.133333333333334,-14.266666666666667,-4.155555555555556
2020-09-23 17:48:00,19.022222222222222,0.9111111111111111,21.2,15.222222222222221,4.7555555555555555,0.15555555555555556,-7.733333333333333,3.977777777777778,-12.11111111111111,7.2,-14.4,-4.022222222222222
2020-09-23 17:49:00,19.155555555555555,0.9777777777777777,21.177777777777777,15.466666666666667,4.911111111111111,0.3111111111111111,-7.7555555555555555,4.2,-12.222222222222221,7.288888888888889,-14.511111111111111,-3.8666666666666667
2020-09-23 17:50:00,19.288888888888888,1.0444444444444445,21.133333333333333,15.666666666666666,5.022222222222222,0.4666666666666667,-7.733333333333333,4.377777777777778,-12.333333333333334,7.377777777777778,-14.6,-3.7111111111111112
2020-09-23 17:51:00,19.377777777777776,1.1555555555555554,21.11111111111111,15.844444444444445,5.088888888888889,0.6222222222222222,-7.666666666666667,4.555555555555555,-12.4,7.488888888888889,-14.71111111111111,-3.533333333333333
2020-09-23 17:52:00,19.488888888888887,1.3111111111111111,21.066666666666666,16.022222222222222,5.177777777777778,0.7777777777777778,-7.5777777777777775,4.7555555555555555,-12.422222222222222,7.5777777777777775,-14.866666666666667,-3.3777777777777778
2020-09-23 17:53:00,19.6,1.4666666666666666,21.022222222222222,16.22222222222222,5.2444444444444445,0.9555555555555556,-7.488888888888889,4.933333333333334,-12.422222222222222,7.622222222222222,-15.044444444444444,-3.2444444444444445
2020-09-23 17:54:00,19.733333333333334,1.6222222222222222,20.955555555555556,16.4,5.311111111111111,1.1555555555555554,-7.4,5.133333333333334,-12.4,7.711111111111111,-15.177777777777777,-3.1333333333333333
2020-09-23 17:55:00,19.88888888888889,1.7555555555555555,20.88888888888889,16.533333333333335,5.377777777777778,1.3333333333333333,-7.333333333333333,5.333333333333333,-12.377777777777778,7.777777777777778,-15.355555555555556,-3.022222222222222
2020-09-23 17:56:00,20.066666666666666,1.9333333333333333,20.8,16.68888888888889,5.444444444444445,1.4666666666666666,-7.2444444444444445,5.511111111111111,-12.377777777777778,7.844444444444444,-15.511111111111111,-2.933333333333333
2020-09-23 17:57:00,20.22222222222222,2.111111111111111,20.711111111111112,16.844444444444445,5.511111111111111,1.6,-7.155555555555556,5.688888888888889,-12.377777777777778,7.933333333333334,-15.688888888888888,-2.888888888888889
2020-09-23 17:58:00,20.377777777777776,2.3333333333333335,20.666666666666668,17.022222222222222,5.555555555555555,1.7333333333333334,-7.088888888888889,5.822222222222222,-12.377777777777778,8.0,-15.866666666666667,-2.8666666666666667
2020-09-23 17:59:00,20.555555555555557,2.533333333333333,20.6,17.22222222222222,5.6,1.8666666666666667,-7.0,5.977777777777778,-12.355555555555556,8.044444444444444,-16.022222222222222,-2.8444444444444446
2020-09-23 18:00:00,20.711111111111112,2.7111111111111112,20.555555555555557,17.42222222222222,5.622222222222222,1.9777777777777779,-6.955555555555556,6.133333333333334,-12.28888888888889,8.044444444444444,-16.155555555555555,-2.8
2020-09-23 18:01:00,20.88888888888889,2.888888888888889,20.555555555555557,17.622222222222224,5.6,2.111111111111111,-6.866666666666666,6.266666666666667,-12.244444444444444,8.044444444444444,-16.288888888888888,-2.8
2020-09-23 18:02:00,21.08888888888889,3.088888888888889,20.555555555555557,17.8,5.5777777777777775,2.2,-6.777777777777778,6.4,-12.222222222222221,8.022222222222222,-16.42222222222222,-2.8
2020-09-23 18:03:00,21.244444444444444,3.2666666666666666,20.533333333333335,17.977777777777778,5.5777777777777775,2.2888888888888888,-6.666666666666667,6.533333333333333,-12.177777777777777,8.022222222222222,-16.533333333333335,-2.8
2020-09-23 18:04:00,21.377777777777776,3.422222222222222,20.555555555555557,18.11111111111111,5.622222222222222,2.4,-6.5777777777777775,6.666666666666667,-12.11111111111111,8.0,-16.644444444444446,-2.8
2020-09-23 18:05:00,21.511111111111113,3.5555555555555554,20.555555555555557,18.244444444444444,5.622222222222222,2.488888888888889,-6.444444444444445,6.8,-12.044444444444444,7.977777777777778,-16.77777777777778,-2.8222222222222224
2020-09-23 18:06:00,21.644444444444446,3.6666666666666665,20.57777777777778,18.4,5.644444444444445,2.533333333333333,-6.288888888888889,6.955555555555556,-12.022222222222222,7.933333333333334,-16.866666666666667,-2.8222222222222224
2020-09-23 18:07:00,21.822222222222223,3.7555555555555555,20.57777777777778,18.555555555555557,5.666666666666667,2.577777777777778,-6.177777777777778,7.111111111111111,-12.044444444444444,7.888888888888889,-16.955555555555556,-2.8444444444444446
2020-09-23 18:08:00,22.0,3.8222222222222224,20.533333333333335,18.755555555555556,5.711111111111111,2.6,-6.088888888888889,7.288888888888889,-12.066666666666666,7.844444444444444,-17.066666666666666,-2.8222222222222224
2020-09-23 18:09:00,22.177777777777777,3.8444444444444446,20.533333333333335,18.933333333333334,5.7555555555555555,2.6,-5.977777777777778,7.466666666666667,-12.066666666666666,7.8,-17.177777777777777,-2.8
