"Mandarina", 14.60, 960
"Mandarina", 18.97, 1110
"Melon", 107.92, 472
"Caqui", 828.13, 120
"Alcachofa", 140.40, 282
"Cebolla", 66.27, 792
"Manzana", 147.20, 1040
"Calabaza", 23.09, 768
"Morron", 2983.66, 624
"Tomate", 746.80, 783
"TomCherry", 545.69, 224
"Durazno", 157.20, 808
"Naranja", 16.19, 1120
"Brocoli", 382.35, 356
"Brocoli", 326.44, 456
"Ciruela", 947.79, 1026
"Caqui", 828.45, 97
"Mandarina", 18.86, 1200
"Calabaza", 12.05, 688
"Durazno", 263.49, 864
"Mandarina", 14.99, 920
"TomCherry", 568.67, 194
"Durazno", 271.72, 832
"Apio", 48.06, 279
"Caqui", 772.81, 96
"Coliflor", 25.24, 500
"Esparrago", 628.29, 232
"Champignon", 3708.49, 81
"Repollo", 6.91, 616
"Choclo", 53.43, 351
"Frambuesa", 2035.08, 93
"Frutilla", 313.12, 258
"Kinoto", 23.48, 196
"Tomate", 742.60, 774
"Naranja", 13.92, 1170
"Esparrago", 599.04, 188
"Palta", 1162.81, 448
"Lima", 1340.40, 234
"Pera", 149.63, 1000
"Apio", 48.09, 345
"Palta", 1121.19, 360
"Mandarina", 19.18, 860
"Ajo", 916.68, 91
"Mandarina", 14.85, 1120
"Durazno", 188.64, 696
"Ciruela", 951.40, 774
"Batata", 20.22, 1040
"Cebolla", 66.50, 704
"Esparrago", 655.06, 190
"Apio", 49.86, 318
"Pepino", 32.23, 595
"Lima", 1286.76, 234
"Esparrago", 652.47, 178
"Pepino", 41.97, 410
"Pomelo", 47.26, 1008
"Durazno", 141.37, 648
"Pera", 156.74, 1000
"Palta", 1109.59, 356
"Papa", 17.43, 990
"Pera", 162.43, 820
"Ciruela", 970.60, 999
"Choclo", 48.68, 342
"Ciruela", 941.16, 774
"Durazno", 192.51, 712
"Zuccini", 82.32, 720
"Lima", 1014.09, 174
"Caqui", 802.32, 84
"Zuccini", 74.32, 492
"Mandarina", 15.26, 1140
"Tomate", 738.62, 954
"Ciruela", 990.11, 756
"Papa", 4.93, 990
"Zuccini", 83.88, 546
"Durazno", 178.49, 640
"Kinoto", 43.53, 188
"Calabaza", 25.74, 800
"Naranja", 14.50, 1130
"Naranja", 11.28, 880
"Mandarina", 14.80, 950
"Apio", 65.46, 294
"Durazno", 158.55, 896
"Batata", 22.54, 1000
"Manzana", 136.47, 800
"Acelga", 25.64, 801
"Naranja", 16.32, 1000
"Frambuesa", 2080.38, 108
"Berenjena", 63.21, 540
"Durazno", 151.94, 920
"Durazno", 170.73, 640
"Cebolla", 67.22, 800
"Ciruela", 904.40, 828
"Apio", 55.99, 351
"Limon", 340.27, 791
"Tomate", 744.28, 1053
"Mandarina", 11.64, 1020
"Coliflor", 35.48, 420
"Ciruela", 954.90, 738
"Melon", 121.79, 336
"Kiwi", 436.78, 440
"Pepino", 46.03, 470
"Berenjena", 42.34, 606
"Sandia", 64.68, 855
"Pomelo", 48.21, 801
"Melon", 121.70, 348
"Lima", 992.72, 178
"Acelga", 22.25, 1071
"Repollo", 4.09, 833
"Banana", 68.31, 1110
"Ciruela", 934.05, 756
"Cebolla", 58.80, 736
"Lima", 1207.83, 208
"Caqui", 837.17, 118
"Acelga", 16.29, 837
"Choclo", 61.01, 258
"Choclo", 64.04, 267
"Brocoli", 369.35, 360
"Mandarina", 17.74, 840
"Acelga", 14.70, 729
"Banana", 56.70, 1180
"Zuccini", 89.26, 642
"Durazno", 160.01, 888
"Cereza", 1053.30, 238
"Higo", 2627.94, 91
"Apio", 69.96, 330
"Coliflor", 36.63, 510
"Manzana", 128.13, 1030
"Calabaza", 11.86, 928
"Brocoli", 343.20, 416
"Choclo", 63.99, 273
"Frutilla", 301.49, 264
"Brocoli", 394.30, 380
"Manzana", 134.27, 870
"Higo", 2463.27, 83
"Alcachofa", 155.13, 291
"Choclo", 55.83, 252
"Durazno", 287.25, 864
"Mandarina", 21.32, 830
"Durazno", 154.76, 880
"Papa", 21.67, 1020
"Coliflor", 24.27, 590
"Lechuga", 42.02, 855
"TomCherry", 541.77, 194
"Palta", 504.88, 540
"Zanahoria", 28.28, 636
"Durazno", 271.68, 920
"Brocoli", 385.35, 356
"Coliflor", 26.57, 520
"Durazno", 134.75, 896
"Lima", 1053.57, 160
"Manzana", 132.18, 810
"Morron", 2874.41, 594
"Higo", 2498.10, 116
"Zuccini", 84.54, 636
"Caqui", 815.70, 99
"Ajo", 868.46, 104
"Kiwi", 396.05, 396
"Kinoto", 31.36, 212
"Mandarina", 19.57, 1180
"Cebolla", 71.90, 816
"Ciruela", 946.84, 963
"Limon", 326.52, 721
"Papa", 14.86, 1060
"Apio", 66.44, 261
"Lechuga", 32.56, 801
"Uva", 688.73, 243
"Repollo", 4.60, 686
"Limon", 327.20, 672
"Frambuesa", 2090.20, 100
"Sandia", 48.54, 945
"Morron", 2902.60, 534
"Batata", 20.37, 1040
"Esparrago", 612.08, 220
"Zuccini", 84.72, 654
"Kiwi", 439.18, 452
"Choclo", 37.21, 327
"Coliflor", 34.26, 530
"Manzana", 131.53, 1040
"Ajo", 911.94, 86
"Mandarina", 16.58, 1160
"Alcachofa", 150.83, 243
"Lechuga", 43.18, 828
"Palta", 1155.59, 408
"Calabaza", 22.05, 768
"Higo", 2477.00, 109
"Coliflor", 23.92, 515
"Kiwi", 429.25, 352
"Choclo", 60.21, 318
"Coliflor", 22.31, 560
"Papa", 18.02, 840
"Banana", 69.34, 900
"Frambuesa", 2023.21, 111
"Melon", 126.06, 448
"Brocoli", 362.10, 396
"Morron", 2887.65, 498
"Sandia", 59.44, 864
"Manzana", 142.61, 900
"Naranja", 18.35, 1170
"Batata", 25.74, 930
"Cebolla", 58.37, 640
"Apio", 63.28, 243
"Coliflor", 36.42, 455
"Batata", 17.69, 830
"Palta", 1121.89, 376
"Cereza", 1029.18, 216
"Coliflor", 23.23, 420
"Brocoli", 365.64, 368
"Lima", 1013.83, 190
"Lima", 991.37, 220
"Mandarina", 19.28, 1030
"Batata", 19.74, 1160
"Cereza", 1044.81, 192
"Uva", 658.53, 339
"Pomelo", 46.02, 1008
"Rabanito", 242.01, 273
"Brocoli", 372.65, 428
"Cereza", 989.86, 170
"Calabaza", 18.25, 952
"Cebolla", 71.14, 928
"Pera", 143.80, 980
"Apio", 64.71, 282
"Mandarina", 21.58, 1070
"TomCherry", 591.18, 166
"Esparrago", 585.21, 212
"Uva", 752.92, 351
"Lima", 1421.61, 224
"Palta", 1157.13, 460
"Manzana", 127.86, 990
"Zanahoria", 30.79, 720
"Banana", 70.18, 830
"Durazno", 236.76, 680
"Zanahoria", 44.80, 696
"Uva", 680.18, 330
"Palta", 459.46, 400
"Coliflor", 31.91, 525
"TomCherry", 556.23, 188
"Higo", 2407.46, 91
"Naranja", 14.51, 950
"Palta", 436.61, 455
"Champignon", 3672.79, 82
"Frambuesa", 2071.74, 91
"Rabanito", 229.60, 249
"Palta", 1158.79, 364
"Banana", 56.30, 1080
"Zuccini", 94.02, 708
"Choclo", 46.53, 360
"Durazno", 168.23, 896
"Manzana", 127.56, 1180
"Rabanito", 226.44, 264
"Pepino", 45.47, 520
"Apio", 74.17, 330
"Acelga", 19.18, 972
"Zuccini", 96.04, 702
"Naranja", 10.68, 1180
"Berenjena", 60.68, 654
"Ciruela", 948.54, 981
"Papa", 18.08, 1040
"Frutilla", 284.10, 300
"Palta", 494.52, 445
"Champignon", 3531.55, 94
"Zuccini", 98.35, 654
"Champignon", 3560.96, 98
"Cebolla", 60.27, 896
"Calabaza", 24.10, 944
"Naranja", 14.54, 940
"Kinoto", 34.01, 198
"Naranja", 10.53, 1020
"Mandarina", 19.20, 1190
"Ciruela", 965.35, 963
"Rabanito", 218.53, 249
"Melon", 94.04, 456
"Coliflor", 28.12, 560
"Zanahoria", 30.69, 516
"Higo", 2452.24, 108
"Caqui", 841.26, 114
"Coliflor", 27.45, 570
"Durazno", 266.75, 768
"Lima", 1372.83, 164
"Rabanito", 202.47, 333
"Lechuga", 35.52, 990
"Kiwi", 435.64, 476
"Morron", 2992.09, 552
"Ciruela", 999.81, 855
"Lechuga", 39.43, 972
"Lima", 1077.12, 164
"Alcachofa", 131.28, 291
"Zanahoria", 35.56, 690
"Berenjena", 54.95, 522
"Durazno", 170.05, 928
"Manzana", 136.28, 1080
"Kinoto", 36.11, 208
"Frambuesa", 2064.61, 104
"Tomate", 757.32, 738
"Repollo", 11.49, 679
"Rabanito", 228.18, 258
"Batata", 23.04, 1000
"Choclo", 58.76, 312
"Lechuga", 23.14, 1044
"Durazno", 253.20, 912
"TomCherry", 552.11, 202
"Ciruela", 969.46, 864
"Rabanito", 240.82, 285
"Berenjena", 56.69, 666
"Brocoli", 367.48, 344
"Lima", 1229.27, 200
"Ciruela", 973.82, 1053
"Higo", 2570.90, 93
"Lima", 1055.97, 170
"Berenjena", 56.35, 570
"Frambuesa", 1992.51, 93
"Sandia", 70.27, 747
"Lima", 982.45, 208
"Tomate", 757.79, 792
"Caqui", 866.15, 107
"Alcachofa", 151.10, 348
"Tomate", 728.09, 864
"Manzana", 153.53, 920
"Cereza", 1077.84, 228
"Naranja", 15.94, 1130
"Kinoto", 35.35, 174
"Kiwi", 464.46, 420
"Papa", 21.78, 890
"Acelga", 10.75, 1035
"Cereza", 1003.21, 182
"Tomate", 755.32, 783
"Tomate", 761.47, 756
"Repollo", 5.92, 672
"Papa", 17.20, 870
"Pomelo", 59.82, 1071
"Lima", 1114.52, 170
"Palta", 1203.79, 404
"Higo", 2595.98, 98
"Lima", 1346.77, 236
"Frambuesa", 2060.16, 80
"Lima", 1282.73, 192
"Caqui", 810.73, 110
"Esparrago", 627.72, 170
"Ciruela", 971.02, 819
"Coliflor", 36.32, 425
"Lima", 939.96, 200
"Coliflor", 34.45, 590
"Durazno", 177.20, 800
"Frutilla", 280.72, 261
"Melon", 116.19, 376
"Acelga", 23.96, 747
"Cereza", 1062.76, 214
"Repollo", 5.38, 560
"Banana", 75.80, 860
"Tomate", 710.57, 801
"Acelga", 28.67, 783
"Rabanito", 226.42, 249
"Pomelo", 41.53, 891
"Rabanito", 237.14, 321
"Kinoto", 26.15, 164
"Naranja", 12.88, 1060
"Limon", 352.52, 581
"Repollo", 7.81, 826
"Pera", 146.46, 830
"Repollo", 5.29, 826
"Kiwi", 417.62, 432
"Durazno", 247.75, 664
"Limon", 298.85, 707
"Frambuesa", 1987.78, 105
"Ciruela", 906.06, 927
"Naranja", 12.62, 1050
"Sandia", 56.51, 936
"Champignon", 3548.13, 81
"Choclo", 59.96, 285
"Calabaza", 26.58, 736
"Lechuga", 43.53, 1008
"Limon", 336.18, 560
"Batata", 24.71, 1120
"Zuccini", 96.58, 648
"Coliflor", 26.80, 445
"Palta", 495.64, 555
"Calabaza", 25.72, 648
"Acelga", 23.44, 1017
"Palta", 1171.91, 384
"Melon", 83.88, 364
"TomCherry", 520.81, 170
"Mandarina", 15.64, 800
"Apio", 48.37, 351
"Zuccini", 89.79, 630
"TomCherry", 552.85, 166
"Naranja", 20.28, 1130
"Lima", 1027.45, 162
"Naranja", 20.92, 850
"Palta", 493.67, 480
"Limon", 302.80, 651
"Pera", 156.81, 860
"Zuccini", 89.30, 612
"Pomelo", 35.58, 909
"Lima", 1030.30, 206
"Limon", 307.29, 644
"Ajo", 928.52, 93
"Coliflor", 25.17, 400
"Acelga", 23.33, 990
"Tomate", 765.57, 918
"Zanahoria", 40.44, 702
"Durazno", 283.25, 808
"Palta", 1113.67, 372
"Champignon", 3550.88, 80
"Coliflor", 38.09, 495
"Zuccini", 87.38, 612
"Frambuesa", 2089.36, 107
"Champignon", 3673.67, 109
"Papa", 22.82, 1200
"Pera", 151.40, 990
"Calabaza", 20.33, 664
"Higo", 2468.17, 107
"Alcachofa", 128.88, 309
"Papa", 8.96, 1200
"Acelga", 16.88, 837
"Caqui", 808.15, 112
"Cebolla", 62.45, 872
"Zuccini", 77.02, 558
"Pepino", 42.74, 555
"Zanahoria", 24.33, 666
"Frutilla", 273.12, 258
"Choclo", 49.27, 309
"Coliflor", 20.63, 470
"Morron", 2894.71, 516
"Pomelo", 59.92, 828
"Apio", 55.15, 288
"TomCherry", 558.36, 240
"Batata", 20.30, 800
"Papa", 16.27, 1050
"Calabaza", 21.18, 720
"Brocoli", 357.60, 344
"Banana", 58.60, 1000
"Calabaza", 18.50, 712
"Mandarina", 14.13, 1060
"Cereza", 1007.88, 230
"Morron", 2925.03, 624
"Coliflor", 34.84, 530
"Naranja", 10.43, 830
"Manzana", 140.97, 1090
"Caqui", 826.09, 113
"Naranja", 12.80, 1140
"Lechuga", 40.99, 1062
"Papa", 14.66, 1100
"Cereza", 1038.16, 198
"Sandia", 63.75, 828
"Durazno", 265.26, 728
"Pomelo", 39.41, 891
"Frutilla", 298.73, 336
"Repollo", 6.55, 637
"Palta", 1133.74, 428
"Batata", 19.20, 1060
"Palta", 1187.24, 364
"Alcachofa", 129.37, 240
"Ajo", 938.13, 114
"Palta", 1196.43, 384
"Pepino", 41.24, 500
"Mandarina", 13.43, 1170
"Esparrago", 656.80, 210
"Banana", 67.83, 1180
"Champignon", 3623.80, 100
"Limon", 278.47, 588
"Kiwi", 423.67, 400
"TomCherry", 569.79, 240
"Lima", 1297.97, 182
"Frutilla", 285.69, 324
"Rabanito", 244.15, 318
"Rabanito", 200.14, 291
"Lima", 1384.17, 216
"Lima", 1396.67, 162
"Kinoto", 21.98, 182
"Lima", 1098.48, 230
"Alcachofa", 138.05, 264
"Kiwi", 459.18, 340
"Melon", 124.06, 464
"Limon", 313.78, 735
"Acelga", 23.57, 1017
"Uva", 712.90, 360
"Naranja", 11.26, 1060
"Choclo", 57.94, 258
"Papa", 19.52, 840
"Mandarina", 9.78, 1120
"Lima", 1372.03, 226
"Kiwi", 459.37, 432
"Naranja", 12.13, 1180
"Naranja", 10.48, 1160
"Esparrago", 710.44, 232
"Melon", 110.54, 380
"Frambuesa", 2077.46, 119
"Apio", 47.89, 240
"Durazno", 278.50, 784
"Acelga", 21.09, 999
"Tomate", 718.92, 990
"Banana", 61.89, 1120
"Ciruela", 972.48, 963
"Frutilla", 298.14, 249
"Lima", 1349.32, 212
"Naranja", 9.52, 1040
"Tomate", 781.72, 954
"Rabanito", 208.03, 360
"Cereza", 1019.92, 180
"Durazno", 152.28, 648
"Mandarina", 13.75, 1060
"Kiwi", 435.80, 436
"Sandia", 59.41, 783
"Apio", 55.01, 330
"Alcachofa", 150.34, 351
"Cereza", 1071.93, 192
"Mandarina", 16.03, 890
"Uva", 691.83, 279
"Frutilla", 268.28, 342
"Durazno", 153.71, 952
"Batata", 16.28, 830
"Pepino", 32.28, 485
"Frutilla", 308.59, 243
"Pomelo", 42.39, 882
"Durazno", 175.32, 888
"Lechuga", 38.16, 720
"Tomate", 745.09, 810
"Pomelo", 52.69, 828
"Champignon", 3641.85, 108
"Pera", 151.78, 880
"Choclo", 58.27, 249
"Lima", 1426.54, 214
"Cebolla", 64.03, 888
"Lima", 1216.70, 210
"Frambuesa", 2069.19, 116
"Lima", 1369.69, 230
"Brocoli", 357.97, 456
"Uva", 715.64, 360
"Alcachofa", 127.98, 300
"Uva", 706.07, 249
"Melon", 104.17, 464
"Champignon", 3630.14, 83
"Banana", 70.96, 920
"Pera", 149.69, 1100
"Frutilla", 271.29, 264
"Berenjena", 49.86, 672
"Kinoto", 32.96, 214
"Lima", 1045.81, 186
"Choclo", 45.47, 282
"Mandarina", 17.69, 980
"Batata", 23.83, 1040
"Manzana", 142.18, 920
"Champignon", 3682.39, 100
"Apio", 44.30, 240
"Calabaza", 29.28, 904
"Durazno", 135.94, 736
"Limon", 321.62, 658
"Lima", 1047.79, 180
"Brocoli", 354.58, 324
"Zuccini", 79.61, 510
"Repollo", 1.14, 833
"Alcachofa", 163.21, 270
"Kiwi", 416.72, 340
"Caqui", 779.07, 82
"Durazno", 293.27, 904
"Pera", 159.18, 1130
"Palta", 1092.89, 324
"Durazno", 257.12, 872
"Esparrago", 620.40, 192
"Mandarina", 32.76, 1090
"Zanahoria", 29.32, 642
"Tomate", 739.34, 1071
"Choclo", 54.21, 288
"Rabanito", 217.86, 273
"Naranja", 15.78, 1040
"Repollo", 5.12, 581
"Apio", 63.09, 321
"Durazno", 183.28, 736
"Lechuga", 37.49, 954
"Cereza", 1013.48, 178
"Uva", 716.73, 273
"Rabanito", 206.02, 336
"Choclo", 67.76, 246
"Ajo", 967.22, 104
"Champignon", 3643.14, 87
"Rabanito", 208.22, 342
"Tomate", 756.42, 918
"Ciruela", 933.77, 1071
"Repollo", 5.55, 623
"Alcachofa", 147.11, 270
"Durazno", 177.49, 792
"Uva", 717.96, 273
"Calabaza", 17.00, 760
"Brocoli", 343.70, 428
"Lima", 1376.77, 202
"Caqui", 833.01, 102
"Palta", 1111.78, 356
"Lima", 1005.06, 240
"Naranja", 10.36, 1020
"Apio", 66.48, 330
"Esparrago", 608.61, 210
"Caqui", 815.39, 82
"Higo", 2539.01, 86
"Acelga", 19.78, 936
"Brocoli", 366.98, 416
"Cereza", 1031.47, 214
"Zuccini", 78.88, 492
"Frutilla", 309.39, 264
"Caqui", 784.32, 85
"Alcachofa", 143.71, 261
"Pomelo", 48.96, 873
"Ciruela", 963.10, 945
"Batata", 12.73, 1170
"Banana", 63.52, 1030
"Champignon", 3585.63, 100
"Zuccini", 90.76, 678
"Lechuga", 56.99, 1026
"Cereza", 963.26, 160
"Durazno", 138.17, 816
"Berenjena", 58.26, 498
"Banana", 70.65, 1110
"Champignon", 3541.26, 97
"Melon", 100.06, 428
"Cebolla", 59.76, 712
"Kinoto", 35.62, 216
"Esparrago", 612.08, 192
"Palta", 1141.18, 352
"Esparrago", 645.83, 232
"Caqui", 841.21, 87
"Rabanito", 228.59, 303
"Manzana", 156.19, 1030
"Zuccini", 91.93, 720
"Tomate", 808.88, 720
"Palta", 1114.50, 472
"Palta", 523.37, 495
"Ajo", 830.31, 82
"Pomelo", 56.53, 990
"Uva", 735.69, 270
"Pepino", 43.15, 450
"Pomelo", 51.19, 774
"Champignon", 3639.56, 85
"Rabanito", 199.22, 327
"Frutilla", 342.45, 306
"Mandarina", 12.63, 1050
"Melon", 101.07, 372
"Calabaza", 21.52, 688
"Cereza", 1017.70, 198
"Ajo", 948.32, 80
"Morron", 3022.52, 690
"Tomate", 741.30, 1008
"Durazno", 155.66, 936
"Uva", 733.21, 240
"Lima", 979.79, 234
"Durazno", 134.64, 904
"Champignon", 3560.52, 112
"Durazno", 263.45, 688
"Pomelo", 38.21, 972
"Durazno", 136.62, 680
"Banana", 52.33, 840
"Lechuga", 30.04, 999
"Uva", 711.56, 252
"Lechuga", 46.73, 1035
"Alcachofa", 131.27, 279
"Uva", 696.44, 309
"TomCherry", 544.09, 240
"Kiwi", 382.97, 388
"Palta", 1189.17, 444
"Lima", 1033.53, 184
"Papa", 16.70, 1190
"Cereza", 984.79, 170
"Manzana", 116.72, 990
"Cebolla", 75.36, 760
"Sandia", 46.14, 819
"Frutilla", 307.27, 342
